videoId,title,description,publishedAt,channelId,channelTitle,thumbnails,duration,definition,caption,licensedContent,dimension,viewCount,likeCount,dislikeCount,favoriteCount,unique_id,video_url,logViewCount,performance
dl0amatX5zs,How to get started with neural text to speech in Azure | Azure Tips and Tricks,"In this edition of Azure Tips and Tricks, learn how to get started with Neural Text to Speech in Microsoft Azure.   

For more tips and tricks, visit: https://aka.ms/azuretipsandtricks 
Get started with 12 months of free services and $200 USD in credit. Create your free account today with Microsoft Azure: https://aka.ms/att/free 
Learn about Azure Neural Text-to-Speech: https://azure.microsoft.com/services/cognitive-services/text-to-speech/?WT.mc_id=azure-azuredevtipsvideo-azureappsdev  
Learn about Azure Cognitive Services: https://azure.microsoft.com/services/cognitive-services?WT.mc_id=azure-azuredevtipsvideo-azureappsdev  
Supported languages and cultures in Azure Neural Text-to-Speech: https://docs.microsoft.com/azure/cognitive-services/speech-service/language-support#text-to-speech?WT.mc_id=docs-azuredevtipsvideo-azureappsdev  


#AzureTipsandTricks #Azure",2021-06-15 15:01:18+00:00,UC0m-80FnNY2Qb7obvTL_2fA,Microsoft Azure,https://i.ytimg.com/vi/dl0amatX5zs/hqdefault.jpg,0:03:24,hd,True,False,2d,68109,397,0,0,19800,https://www.youtube.com/watch?v=dl0amatX5zs,11.128879324235363,Top Quartile
62ThNmu55t8,Microsoft Azure Orbital update,"We announced Microsoft Azure Orbital private preview in September 2020 as a new fully managed Ground Station as a Service (GSaaS) that enables our customers to communicate with their satellites/spacecrafts, uplink and downlink, and process data, and manage/optimize and scale mission operations without requiring customers to build their own satellite ground stations.  
  
In this video, join us to get an update on the work we have been doing since the announcement and see interesting demos of Azure Orbital in action. The demos include real-time downlink from satellite, signal processing in cloud, and data analytics using AI/ML on the satellite imagery getting used for change detection. 
  
Learn more: https://azure.microsoft.com/en-us/services/orbital/ 
  
#AzureOrbital #Microsoft",2021-06-15 23:09:09+00:00,UC0m-80FnNY2Qb7obvTL_2fA,Microsoft Azure,https://i.ytimg.com/vi/62ThNmu55t8/hqdefault.jpg,0:17:51,hd,True,False,2d,9619,55,0,0,19798,https://www.youtube.com/watch?v=62ThNmu55t8,9.171599543659752,Top Quartile
gj60EgasMuA,Microsoft Azure Synapse Link for Dataverse integration,"In this video, learn how to query business application data directly from #Microsoft #Azure Synapse Analytics through Azure Synapse Link for Dataverse. 

Learn more: https://aka.ms/azure_synapse_analytics",2021-07-01 15:03:08+00:00,UC0m-80FnNY2Qb7obvTL_2fA,Microsoft Azure,https://i.ytimg.com/vi/gj60EgasMuA/hqdefault.jpg,0:05:15,hd,True,False,2d,10816,70,0,0,19793,https://www.youtube.com/watch?v=gj60EgasMuA,9.28887424963029,Top Quartile
nQnH5mpiz60,Optimize costs of your backups with Microsoft Azure Backup,"Learn how to optimize and save costs using #Microsoft #Azure Backup. You can choose to backup only selected disks, utilize different storage for dev/test environments, and clean up inactive or deleted data sources. Learn to use the right policy for your workloads too—Azure Backup automatically stiches together the full, differential/incremental and log backups to provide your data for a specific point in time. For database backups, you could opt to have weekly full backups instead of daily full backups. This helps reduce the cost significantly.   

Learn more about Azure Backup: https://aka.ms/azure-backup

Learn more about Inside Azure for IT: https://azure.microsoft.com/overview/what-is-azure/iaas/it-resources/",2021-07-19 15:02:26+00:00,UC0m-80FnNY2Qb7obvTL_2fA,Microsoft Azure,https://i.ytimg.com/vi/nQnH5mpiz60/hqdefault.jpg,0:12:05,hd,True,False,2d,11893,164,0,0,19786,https://www.youtube.com/watch?v=nQnH5mpiz60,9.38378935026654,Top Quartile
WZ7vS10KPAw,Model deployment and inferencing with Azure Machine Learning | Machine Learning Essentials,"In this video, learn about the various deployment options and optimizations for large-scale model inferencing.  
Download the 30-day learning journey for machine learning on Azure - https://azure.microsoft.com/en-us/overview/ai-platform/data-scientist-resources/ 

#Microsoft #Azure",2021-07-23 15:03:48+00:00,UC0m-80FnNY2Qb7obvTL_2fA,Microsoft Azure,https://i.ytimg.com/vi/WZ7vS10KPAw/hqdefault.jpg,0:14:50,hd,True,False,2d,43074,630,0,0,19783,https://www.youtube.com/watch?v=WZ7vS10KPAw,10.67069806139613,Top Quartile
c9Df90CVHkc,Quantum programming with Q# and running on hardware with Azure Quantum | Azure Friday,"Mariia Mykhailova joins Scott Hanselman to discuss quantum computing and quantum programming with Microsoft Quantum Development Kit (QDK), from writing Q# code to running it on hardware via Azure Quantum.

⏩ 0:00 – Intro
⏩ 0:51 – Overview
⏩ 5:43 – From algorithm to coding and unit tests
⏩ 20:58 – Jupyter notebook support for Q#
⏩ 34:17 – Wrap-up

🔗 Microsoft Quantum overview – https://aka.ms/azfr/688/01
🔗 Azure Quantum documentation – https://aka.ms/azfr/688/02
🔗 Quantum computing foundations – https://aka.ms/azfr/688/03
🔗 Quantum Katas – https://aka.ms/azfr/688/04
🔗 Create a free account (Azure) – https://aka.ms/azfr/688/free

#Microsoft #Azure #AzureFriday",2021-07-23 23:00:08+00:00,UC0m-80FnNY2Qb7obvTL_2fA,Microsoft Azure,https://i.ytimg.com/vi/c9Df90CVHkc/hqdefault.jpg,0:35:19,hd,True,False,2d,14447,297,0,0,19782,https://www.youtube.com/watch?v=c9Df90CVHkc,9.578311275656766,Top Quartile
AMhhuBixb4o,Getting started with Azure Static Web Apps | Azure Friday,"Anthony Chu joins Scott Hanselman to show how to build, debug, and deploy a full-stack serverless application in minutes with Azure Static Web Apps.

0:00 – Introduction
0:55 – Overview
3:03 – Demo - basic stuff
12:48 – Demo - a little more advanced
18:41 – Wrap-up

🔗 What is Azure Static Web Apps? – https://aka.ms/azfr/689/01
🔗 Azure Static Web Apps learning path – https://aka.ms/azfr/689/02
🔗 Azure Static Web Apps CLI (preview) – https://aka.ms/azfr/689/03
🔗 Getting Started with Create React App repo – https://aka.ms/azfr/689/04
🔗 Create a free account (Azure) – https://aka.ms/azfr/689/free

#Microsoft #Azure #AzureFriday",2021-07-30 13:00:08+00:00,UC0m-80FnNY2Qb7obvTL_2fA,Microsoft Azure,https://i.ytimg.com/vi/AMhhuBixb4o/hqdefault.jpg,0:20:25,hd,True,False,2d,35163,527,0,0,19778,https://www.youtube.com/watch?v=AMhhuBixb4o,10.46777811097107,Top Quartile
2YasHdel_VY,How to use Flexible Server in Azure Database for MySQL | Azure Tips and Tricks,"In this edition of Azure Tips and Tricks, learn how to use Flexible Server in Azure Database for MySQL.    

For more tips and tricks, visit: https://aka.ms/azuretipsandtricks  
Get started with 12 months of free services and $200 USD in credit. Create your free account today with Microsoft Azure: https://aka.ms/att/free 
Choose the right MySQL Server option in Azure: https://docs.microsoft.com/azure/mysq... 
Learn more about Azure Database for MySQL - Flexible Server: https://docs.microsoft.com/azure/mysq... 
Learn more about Azure Database for MySQL: https://docs.microsoft.com/azure/mysq... 

#AzureTipsandTricks #Azure",2021-08-02 23:08:54+00:00,UC0m-80FnNY2Qb7obvTL_2fA,Microsoft Azure,https://i.ytimg.com/vi/2YasHdel_VY/hqdefault.jpg,0:03:10,hd,True,False,2d,13622,87,0,0,19775,https://www.youtube.com/watch?v=2YasHdel_VY,9.51951481976606,Top Quartile
ZV4gjVVhee0,How to use Azure Service Bus Queues | Azure Tips and Tricks,"In this edition of Azure Tips and Tricks, learn how to use Azure Service Bus Queues.  

For more tips and tricks, visit: https://aka.ms/azuretipsandtricks 
Get started with 12 months of free services and $200 USD in credit. Create your free account today with Microsoft Azure: https://aka.ms/att/free 
Learn about Azure Service Bus: https://docs.microsoft.com/azure/service-bus-messaging/service-bus-messaging-overview?WT.mc_id=docs-azuredevtipsvideo-azureappsdev
Learn about Azure Service Bus Queues: https://docs.microsoft.com/azure/service-bus-messaging/service-bus-queues-topics-subscriptions?WT.mc_id=docs-azuredevtipsvideo-azureappsdev#queues 
Learn about first-in, first-out (FIFO) guarantee: https://docs.microsoft.com/azure/service-bus-messaging/message-sessions?WT.mc_id=docs-azuredevtipsvideo-azureappsdev   

 #AzureTipsandTricks #Azure",2021-08-03 15:00:30+00:00,UC0m-80FnNY2Qb7obvTL_2fA,Microsoft Azure,https://i.ytimg.com/vi/ZV4gjVVhee0/hqdefault.jpg,0:02:38,hd,True,False,2d,34876,255,0,0,19774,https://www.youtube.com/watch?v=ZV4gjVVhee0,10.459582865149603,Top Quartile
gC4wmZf7dAI,Enable Zero Trust with Azure AD PIM and Azure Lighthouse | Azure Friday,"Azure AD Privileged Identity Management integration in Azure Lighthouse is now in public preview.  Meagan Olsen and Saif Kayani show Scott Hanselman how partners can now use just-in-time access permissions, combined with MFA, to securely deliver secure managed services.

0:00 – Introduction
0:43 – Overview with Meagan Olsen
4:50 – Demo with Saif Kayani 
17:55 – Wrap-up

🔗 Create eligible authorizations – https://aka.ms/azfr/690/01
🔗 Use Azure Lighthouse with your managed service business – https://aka.ms/azfr/690/02
🔗 Azure Lighthouse overview – https://aka.ms/azfr/690/03
🔗 Azure Lighthouse on Azure Friday – https://aka.ms/azfr/690/04
🔗 Create a free account (Azure) – https://aka.ms/azfr/690/free

#Microsoft #Azure #AzureFriday",2021-08-06 15:00:20+00:00,UC0m-80FnNY2Qb7obvTL_2fA,Microsoft Azure,https://i.ytimg.com/vi/gC4wmZf7dAI/hqdefault.jpg,0:18:54,hd,True,False,2d,9136,105,0,0,19772,https://www.youtube.com/watch?v=gC4wmZf7dAI,9.120087382998621,Top Quartile
L5dWy-sxg4w,Azure portal productivity tips | Azure Tips and Tricks,"In this edition of Azure Tips and Tricks, learn about Azure portal productivity tips.  

For more tips and tricks, visit: https://aka.ms/azuretipsandtricks 
Get started with 12 months of free services and $200 USD in credit. Create your free account today with Microsoft Azure: https://aka.ms/att/free 
The Azure portal settings: https://docs.microsoft.com/azure/azure-portal/set-preferences?WT.mc_id=docs-azuredevtipsvideo-azureappsdev 
Azure portal keyboard shortcuts: https://docs.microsoft.com/azure/azure-portal/azure-portal-keyboard-shortcuts?WT.mc_id=docs-azuredevtipsvideo-azureappsdev 
Add and remove Azure portal favorites: https://docs.microsoft.com/azure/azure-portal/azure-portal-add-remove-sort-favorites?WT.mc_id=docs-azuredevtipsvideo-azureappsdev 
Azure preview portal: https://preview.portal.azure.com?WT.mc_id=azure-azuredevtipsvideo-azureappsdev   

 #AzureTipsandTricks #Azure",2021-08-18 00:23:22+00:00,UC0m-80FnNY2Qb7obvTL_2fA,Microsoft Azure,https://i.ytimg.com/vi/L5dWy-sxg4w/hqdefault.jpg,0:02:44,hd,True,False,2d,9456,106,0,0,19767,https://www.youtube.com/watch?v=L5dWy-sxg4w,9.154510487015513,Top Quartile
OPLt-eeyGkU,Open and interoperable machine learning with Azure Machine Learning | Machine Learning Essentials,"In this video, learn how Microsoft Azure Machine Learning works with open-source technologies and integrates with other Azure services. 
Download the 30-day learning journey for machine learning on Azure - https://azure.microsoft.com/en-us/overview/ai-platform/data-scientist-resources/ 

#Microsoft #Azure",2021-08-20 15:01:58+00:00,UC0m-80FnNY2Qb7obvTL_2fA,Microsoft Azure,https://i.ytimg.com/vi/OPLt-eeyGkU/hqdefault.jpg,0:09:54,hd,True,False,2d,12582,126,0,0,19765,https://www.youtube.com/watch?v=OPLt-eeyGkU,9.440101975591968,Top Quartile
cgHVoiloRME,How to use Azure API Management from VS Code | Azure Tips and Tricks,"In this edition of Azure Tips and Tricks, learn how to use Azure API Management from VS Code.  

For more tips and tricks, visit: https://aka.ms/azuretipsandtricks 
Get started with 12 months of free services and $200 USD in credit. Create your free account today with Microsoft Azure: https://aka.ms/att/free 
Learn about Azure API Management: https://docs.microsoft.com/azure/api-management/api-management-key-concepts?WT.mc_id=docs-azuredevtipsvideo-azureappsdev 
The Azure API Management extension for VS Code: https://code.visualstudio.com/download?WT.mc_id=other-azuredevtipsvideo-azureappsdev 
Sample API: https://conferenceapi.azurewebsites.net/?format=json    

#AzureTipsandTricks #Azure",2021-08-23 17:37:02+00:00,UC0m-80FnNY2Qb7obvTL_2fA,Microsoft Azure,https://i.ytimg.com/vi/cgHVoiloRME/hqdefault.jpg,0:03:28,hd,True,False,2d,11926,116,0,0,19763,https://www.youtube.com/watch?v=cgHVoiloRME,9.386560016578668,Top Quartile
Kteh9cXkHIE,How to get started with Azure Purview | Azure Tips and Tricks,"In this edition of Azure Tips and Tricks, learn how to get started with Azure Purview.  

For more tips and tricks, visit: https://aka.ms/azuretipsandtricks 
Get started with 12 months of free services and $200 USD in credit. Create your free account today with Microsoft Azure: https://aka.ms/att/free 
Learn about Azure Purview: https://docs.microsoft.com/azure/purview/overview?WT.mc_id=docs-azuredevtipsvideo-azureappsdev 
Learn about Azure Purview Studio: https://docs.microsoft.com/azure/purview/use-purview-studio?WT.mc_id=docs-azuredevtipsvideo-azureappsdev 
Custom classifications in Azure Purview: https://docs.microsoft.com/azure/purview/create-a-custom-classification-and-classification-rule?WT.mc_id=docs-azuredevtipsvideo-azureappsdev   

#AzureTipsandTricks #Azure",2021-09-07 22:06:14+00:00,UC0m-80FnNY2Qb7obvTL_2fA,Microsoft Azure,https://i.ytimg.com/vi/Kteh9cXkHIE/hqdefault.jpg,0:03:24,hd,True,False,2d,62101,334,0,0,19752,https://www.youtube.com/watch?v=Kteh9cXkHIE,11.036533473522127,Top Quartile
WAqVsb7QhXw,"Difference between IAAS, PAAS and SAAS offerings on Microsoft Azure","This video demonstrated features and use cases for IAAS, PAAS and SAAS on Microsoft Azure with a focus on hosting web applications using each cloud computing service model.  

Learn more: https://azure.microsoft.com/en-in/overview/what-is-paas/#overview 

Check additional Documentation: https://docs.microsoft.com/en-in/azure/app-service/ 

#MicrosoftAzure #Microsoft #AzureAppService",2021-09-09 15:02:20+00:00,UC0m-80FnNY2Qb7obvTL_2fA,Microsoft Azure,https://i.ytimg.com/vi/WAqVsb7QhXw/hqdefault.jpg,0:13:17,hd,True,False,2d,20271,198,0,0,19751,https://www.youtube.com/watch?v=WAqVsb7QhXw,9.91699590256092,Top Quartile
DqgHnkg8vFI,How to render 3D content remotely with Azure Remote Rendering | Azure Tips and Tricks,"In this edition of Azure Tips and Tricks, learn how to render 3D content remotely with Azure Remote Rendering.  

For more tips and tricks, visit: https://aka.ms/azuretipsandtricks Get started with 12 months of free services and $200 USD in credit. 
Create your free account today with Microsoft Azure: https://aka.ms/att/free 
Learn about Azure Remote Rendering: https://docs.microsoft.com/azure/remote-rendering/overview/about?WT.mc_id=docs-azuredevtipsvideo-azureappsdev 
Azure Remote Rendering System Requirements: https://docs.microsoft.com/azure/remote-rendering/overview/system-requirements?WT.mc_id=docs-azuredevtipsvideo-azureappsdev 
Download GIT: https://git-scm.com/downloads?WT.mc_id=other-azuredevtipsvideo-azureappsdev 
Download Unity Hub: https://unity3d.com/get-unity/download?WT.mc_id=other-azuredevtipsvideo-azureappsdev 
Sample Unity application: https://github.com/Azure/azure-remote-rendering?WT.mc_id=github-azuredevtipsvideo-azureappsdev  

 #AzureTipsandTricks #Azure",2021-09-13 16:06:06+00:00,UC0m-80FnNY2Qb7obvTL_2fA,Microsoft Azure,https://i.ytimg.com/vi/DqgHnkg8vFI/hqdefault.jpg,0:03:35,hd,True,False,2d,13265,128,0,0,19750,https://www.youtube.com/watch?v=DqgHnkg8vFI,9.492959650085501,Top Quartile
fAfh6HaJwLs,How to copy data from one Azure Cosmos DB container to another container | Azure Tips and Tricks,"In this edition of Azure Tips and Tricks, learn how to copy data from one Azure Cosmos DB container to another container.    

For more tips and tricks, visit: https://aka.ms/azuretipsandtricks 
Get started with 12 months of free services and $200 USD in credit. Create your free account today with Microsoft Azure: https://aka.ms/att/free 
Learn about the Azure Cosmos DB live data migrator tool: https://github.com/Azure-Samples/azure-cosmosdb-live-data-migrator?WT.mc_id=github-azuredevtipsvideo-azureappsdev 
Learn about Azure Cosmos DB: https://docs.microsoft.com/azure/cosmos-db/introduction?WT.mc_id=docs-azuredevtipsvideo-azureappsdev 
Learn about Azure App Service Web Apps: https://azure.microsoft.com/services/app-service/web/?WT.mc_id=azure-azuredevtipsvideo-azureappsdev   

#AzureTipsandTricks #Azure",2021-09-21 00:09:38+00:00,UC0m-80FnNY2Qb7obvTL_2fA,Microsoft Azure,https://i.ytimg.com/vi/fAfh6HaJwLs/hqdefault.jpg,0:03:36,hd,True,False,2d,15134,98,0,0,19746,https://www.youtube.com/watch?v=fAfh6HaJwLs,9.624765221455819,Top Quartile
q_dGiriv8kA,Consistency | Azure Cosmos DB Essentials Season 1,"Join Mustafa Branch from Microsoft Azure Cosmos DB to learn about data consistency in Azure Cosmos DB. 

Learn more about Azure Cosmos DB: https://azure.microsoft.com/en-us/services/cosmos-db/
Technical documentation about consistency in Azure Cosmos DB: https://docs.microsoft.com/en-us/azure/cosmos-db/consistency-levels

#Microsoft #Azure #Database",2021-09-22 21:26:59+00:00,UC0m-80FnNY2Qb7obvTL_2fA,Microsoft Azure,https://i.ytimg.com/vi/q_dGiriv8kA/hqdefault.jpg,0:07:03,hd,True,False,2d,54714,285,0,0,19745,https://www.youtube.com/watch?v=q_dGiriv8kA,10.909893173852543,Top Quartile
7gdB_PHhACw,How to choose a partition key in Azure Cosmos DB | Azure Tips and Tricks,"In this edition of Azure Tips and Tricks, learn how to choose a partition key in Azure Cosmos DB.   

For more tips and tricks, visit: https://aka.ms/azuretipsandtricks 
Get started with 12 months of free services and $200 USD in credit. Create your free account today with Microsoft Azure: https://aka.ms/att/free 
Learn about Azure Cosmos DB: https://docs.microsoft.com/azure/cosmos-db/introduction?WT.mc_id=docs-azuredevtipsvideo-azureappsdev 
Azure Cosmos DB partitioning and scaling: https://docs.microsoft.com/azure/cosmos-db/partitioning-overview?WT.mc_id=docs-azuredevtipsvideo-azureappsdev 
Create a synthetic partition key for Azure Cosmos DB: https://docs.microsoft.com/azure/cosmos-db/synthetic-partition-keys?WT.mc_id=docs-azuredevtipsvideo-azureappsdev   

#AzureTipsandTricks #Azure",2021-09-27 17:50:05+00:00,UC0m-80FnNY2Qb7obvTL_2fA,Microsoft Azure,https://i.ytimg.com/vi/7gdB_PHhACw/hqdefault.jpg,0:02:35,hd,True,False,2d,15575,143,0,0,19743,https://www.youtube.com/watch?v=7gdB_PHhACw,9.653486547052035,Top Quartile
kiQlRXhNEvQ,How to store unstructured data in Azure Cosmos DB with Azure Functions | Azure Tips and Tricks,"In this edition of Azure Tips and Tricks, learn how to store unstructured data in Azure Cosmos Database with Azure Functions.    

For more tips and tricks, visit: https://aka.ms/azuretipsandtricks 
Get started with 12 months of free services and $200 USD in credit. Create your free account today with Microsoft Azure: https://aka.ms/att/free 
Learn about Azure Cosmos DB: https://docs.microsoft.com/azure/cosmos-db/introduction?WT.mc_id=docs-azuredevtipsvideo-azureappsdev 
Azure Cosmos DB serverless mode: https://docs.microsoft.com/azure/cosmos-db/serverless?WT.mc_id=docs-azuredevtipsvideo-azureappsdev 
Learn about Azure Functions: https://docs.microsoft.com/azure/azure-functions/functions-overview?WT.mc_id=docs-azuredevtipsvideo-azureappsdev   
Azure Functions Bindings and Triggers: https://docs.microsoft.com/azure/azure-functions/functions-triggers-bindings?WT.mc_id=docs-azuredevtipsvideo-azureappsdev  

#AzureTipsandTricks #Azure",2021-10-05 16:13:07+00:00,UC0m-80FnNY2Qb7obvTL_2fA,Microsoft Azure,https://i.ytimg.com/vi/kiQlRXhNEvQ/hqdefault.jpg,0:03:23,hd,True,False,2d,13576,155,0,0,19741,https://www.youtube.com/watch?v=kiQlRXhNEvQ,9.51613246360028,Top Quartile
cSzejONIuWA,Add communications user experiences with Azure Communication Services | Azure Friday,"David de Matheu joins Scott Hanselman to show how the Azure Communication Services UI Library enables you to add communications capabilities to your applications with only a couple lines of code plus composable components and turn-key composites. 

0:00 – Overview
0:49 – General concepts
5:54 – Azure Communication Services UI Library storybook
12:22 – Demo: Add to your application with two lines of code
19:43 – Wrap-up

🔗 Azure Communication Services – https://aka.ms/azfr/699/01
🔗 Azure Communication Services UI Library storybook – https://aka.ms/azfr/699/02
🔗 Add Calling Communications to your Application with Two Lines of Code – https://aka.ms/azfr/699/03
🔗 Azure Communication Services documentation – https://aka.ms/azfr/699/04
🔗 Create a free account (Azure) – https://aka.ms/azfr/699/free

#Microsoft #Azure #AzureFriday",2021-10-08 22:15:03+00:00,UC0m-80FnNY2Qb7obvTL_2fA,Microsoft Azure,https://i.ytimg.com/vi/cSzejONIuWA/hqdefault.jpg,0:20:45,hd,True,False,2d,9571,124,0,0,19740,https://www.youtube.com/watch?v=cSzejONIuWA,9.166597449028265,Top Quartile
9e1JMX1R4-c,How to publish and subscribe messages with Azure Web PubSub | Azure Tips and Tricks,"Learn how to publish and subscribe messages with Azure Web PubSub. 

For more tips and tricks, visit: https://aka.ms/azuretipsandtricks 

Get started with 12 months of free services and $200 USD in credit. Create your free account today with Microsoft Azure: https://aka.ms/att/free 

Learn about Azure Cognitive Services: https://azure.microsoft.com/services/cognitive-services?WT.mc_id=azure-azuredevtipsvideo-azureappsdev 

Azure Cognitive Services in containers overview: https://docs.microsoft.com/azure/cognitive-services/cognitive-services-container-support?WT.mc_id=docs-azuredevtipsvideo-azureappsdev 

Learn about Azure Web app for Containers: https://azure.microsoft.com/services/app-service/containers?WT.mc_id=azure-azuredevtipsvideo-azureappsdev 

The list of Cognitive Services container images: https://docs.microsoft.com/azure/cognitive-services/containers/container-image-tags?WT.mc_id=docs-azuredevtipsvideo-azureappsdev 

#AzureTipsandTricks #Azure",2021-10-19 15:04:14+00:00,UC0m-80FnNY2Qb7obvTL_2fA,Microsoft Azure,https://i.ytimg.com/vi/9e1JMX1R4-c/hqdefault.jpg,0:03:12,hd,True,False,2d,10322,91,0,0,19734,https://www.youtube.com/watch?v=9e1JMX1R4-c,9.24212969446559,Top Quartile
8yfD3MrFbv8,Govern your data wherever it resides with Azure Purview | Azure Friday,"Last December, Gaurav was on Azure Friday with Scott Hanselman to introduce a new Azure service: Azure Purview. He showed how Azure Purview scans and map all your data—no matter where it is. Azure Purview is now generally available, and Gaurav is back to show what's new and what's on the roadmap.

0:00 – Introduction
0:30 – Azure Purview overview
5:40 – Key GA Announcements
18:40 – Roadmap
19:05 – Wrap-up

🔗 What is Azure Purview? – https://aka.ms/azfr/701/01
🔗 Quickstart: Create an Azure Purview account in the Azure portal – https://aka.ms/azfr/701/02
🔗 Introduction to Azure Purview learning module – https://aka.ms/azfr/701/03
🔗 Azure Purview documentation – https://aka.ms/azfr/701/04
🔗 Create a free account (Azure) – https://aka.ms/azfr/701/free

#Microsoft #Azure #AzureFriday",2021-10-22 14:30:03+00:00,UC0m-80FnNY2Qb7obvTL_2fA,Microsoft Azure,https://i.ytimg.com/vi/8yfD3MrFbv8/hqdefault.jpg,0:20:41,hd,True,False,2d,10710,119,0,0,19732,https://www.youtube.com/watch?v=8yfD3MrFbv8,9.27902652976463,Top Quartile
OjErThM01Wg,How to work with your Power Apps directly from Visual Studio Code | Azure Tips and Tricks,"In this edition of Azure Tips and Tricks, learn how to work with your Power Apps directly from Visual Studio Code. 

For more tips and tricks, visit: https://aka.ms/azuretipsandtricks 

Get started with 12 months of free services and $200 USD in credit. Create your free account today with Microsoft Azure: https://aka.ms/att/free 

Learn about the Microsoft Power Platform CLI: https://docs.microsoft.com/powerapps/developer/data-platform/powerapps-cli?WT.mc_id=docs-azuredevtipsvideo-azureappsdev 

Learn about the Microsoft Power Platform: https://powerplatform.microsoft.com?WT.mc_id=microsoft-azuredevtipsvideo-azureappsdev 

Get the latest version of VS Code: https://code.visualstudio.com/?WT.mc_id=other-azuredevtipsvideo-azureappsdev 

The Power Platform VS Code Extension: https://github.com/microsoft/powerplatform-vscode/?WT.mc_id=github-azuredevtipsvideo-azureappsdev 

#AzureTipsandTricks #Azure",2021-10-26 15:04:55+00:00,UC0m-80FnNY2Qb7obvTL_2fA,Microsoft Azure,https://i.ytimg.com/vi/OjErThM01Wg/hqdefault.jpg,0:03:11,hd,True,False,2d,22246,148,0,0,19731,https://www.youtube.com/watch?v=OjErThM01Wg,10.009962447043133,Top Quartile
R_PBtM0xYrE,Getting Started with Your First Azure Synapse Project,"Learn how to create a Synapse workspace, add users to the same workspace, and analyze public data sets with the serverless SQL pool and Apache Spark pool.

Learn more: https://aka.ms/synapse-build 

#Microsoft #Azure",2021-10-26 16:10:09+00:00,UC0m-80FnNY2Qb7obvTL_2fA,Microsoft Azure,https://i.ytimg.com/vi/R_PBtM0xYrE/hqdefault.jpg,0:10:31,hd,True,False,2d,14611,115,0,0,19730,https://www.youtube.com/watch?v=R_PBtM0xYrE,9.589598387915172,Top Quartile
rvKrtHt4YhA,How to build apps using Microsoft Azure Cognitive services,"In part 2 of the series with Leon, learn additional skills to help build impressive apps with #Microsoft #Azure Cognitive Services.

- Learn more here: https://aka.ms/ads/AI_services 
- Keep up with the series at http://aka.ms/azuredevstreams 
- Follow Leon on Twitch at https://twitch.tv/learnwithleon",2021-10-28 15:00:29+00:00,UC0m-80FnNY2Qb7obvTL_2fA,Microsoft Azure,https://i.ytimg.com/vi/rvKrtHt4YhA/hqdefault.jpg,0:32:38,hd,True,False,2d,10771,147,0,0,19729,https://www.youtube.com/watch?v=rvKrtHt4YhA,9.28470545393149,Top Quartile
AAey6ENZ5Po,How to get started with Azure Maps | Azure Tips and Tricks,"In this edition of Azure Tips and Tricks, learn how to get started with Azure Maps. 

For more tips and tricks, visit: https://aka.ms/azuretipsandtricks 

Get started with 12 months of free services and $200 USD in credit. Create your free account today with Microsoft Azure: https://aka.ms/att/free 

Learn about Azure Maps: https://docs.microsoft.com/azure/azure-maps/about-azure-maps?WT.mc_id=docs-azuredevtipsvideo-azureappsdev 

Get the sample HTML page: https://github.com/Azure-Samples/AzureMapsCodeSamples/blob/master/AzureMapsCodeSamples/Tutorials/interactiveSearch.html?WT.mc_id=github-azuredevtipsvideo-azureappsdev 

Azure Maps Web SDK: https://docs.microsoft.com/azure/azure-maps/how-to-use-map-control?WT.mc_id=docs-azuredevtipsvideo-azureappsdev 

Azure Maps Android SDK: https://docs.microsoft.com/azure/azure-maps/how-to-use-android-map-control-library?WT.mc_id=docs-azuredevtipsvideo-azureappsdev 

Azure Maps REST APIs: https://docs.microsoft.com/rest/api/maps/?WT.mc_id=docs-azuredevtipsvideo-azureappsdev 

#AzureTipsandTricks #Azure",2021-11-02 15:00:10+00:00,UC0m-80FnNY2Qb7obvTL_2fA,Microsoft Azure,https://i.ytimg.com/vi/AAey6ENZ5Po/hqdefault.jpg,0:03:01,hd,True,False,2d,19218,84,0,0,19726,https://www.youtube.com/watch?v=AAey6ENZ5Po,9.863654652034406,Top Quartile
mBCRxaKMeWM,Deploy OpenAPI enabled Azure Functions with .NET in Visual Studio | Azure Friday,"Justin Yoo joins Scott Hanselman to demonstrate an extension he developed for adding OpenAPI capabilities to Azure Functions apps. See how easy it is to get HTTP-triggered .NET functions with OpenAPI support and deploy an Azure Functions app with Azure API Management from Visual Studio.

0:00 – Intro
3:15 – Create 
9:20 – Publish 
12:56 – Consume
22:48 – Wrap-up

Create serverless APIs in Visual Studio using Azure Functions and API Management integration (preview)
 └─► https://aka.ms/azfr/705/01

Azure Functions OpenAPI Extension
 └─► https://aka.ms/azfr/705/02

Create a free account (Azure)
 └─► https://aka.ms/azfr/705/free

#Microsoft #Azure #AzureFriday",2021-11-12 18:15:03+00:00,UC0m-80FnNY2Qb7obvTL_2fA,Microsoft Azure,https://i.ytimg.com/vi/mBCRxaKMeWM/hqdefault.jpg,0:23:59,hd,True,False,2d,14885,226,0,0,19721,https://www.youtube.com/watch?v=mBCRxaKMeWM,9.608176452919857,Top Quartile
